Id,SalePrice
2734,188122.86937718297
2735,119979.94755425303
2736,176618.20773620866
2737,118097.28541190395
2738,161609.3244568153
2739,123018.25378476907
2740,125413.40217147533
2741,139557.2841545808
2742,136704.18916519376
2743,135622.50721020083
2744,110584.5559602646
2745,103050.2527691103
2746,125391.41871117274
2747,187626.77565611096
2748,112706.97362956531
2749,125075.13079394965
2750,108180.56709142435
2751,112754.19009528708
2752,208208.62323517603
2753,163629.56012048252
2754,246934.02477257903
2755,134214.18883796388
2756,95333.98788194358
2757,95533.85476327434
2758,122657.9943027946
2759,189270.77816947043
2760,153167.79008597948
2761,112761.10819460027
2762,123503.17492009864
2763,207370.3629621942
2764,203354.29142039313
2765,306864.3567229366
2766,155442.85352674298
2767,159380.64875190583
2768,158649.97607596568
2769,113138.85849695916
2770,102449.82803939651
2771,84026.62750934882
2772,100407.19230548378
2773,178621.23128088718
2774,165835.01391443395
2775,138092.95418066927
2776,140182.80638030375
2777,114781.3507474227
2778,124867.11200679647
2779,198807.00436319498
2780,127709.2152660322
2781,108573.65696615037
2782,110605.30096991178
2783,162705.51965344476
2784,93748.47466499006
2785,106714.72909962591
2786,99352.89460392734
2787,120867.44227657298
2788,108140.94801303497
2789,187721.49433223356
2790,180463.5811243891
2791,93722.82729463703
2792,126444.06359713989
2793,208565.07400939768
2794,114268.44549398543
2795,130750.77568581101
2796,105669.26723605728
2797,226566.5642056365
2798,172336.59538855575
2799,131346.71241975282
2800,105959.90778292733
2801,96128.5576907069
2802,140698.13709313603
2803,195666.1086512668
2804,162875.66553358437
2805,127617.61751477137
2806,112043.84806406028
2807,162592.35040767805
2808,104244.14197560129
2809,117629.95309689156
2810,103727.98717704746
2811,148866.75764596614
2812,101787.11683882534
2813,147072.72481029422
2814,145237.28377781314
2815,111298.51510377221
2816,208786.10026530948
2817,150936.13440318493
2818,104978.06884080419
2819,230893.32808349704
2820,137843.11972092823
2821,112948.33517433661
2822,204551.8491810807
2823,382512.7828214839
2824,185470.83516702152
2825,147330.38327755517
2826,103465.83382485932
2827,110936.75689220318
2828,265038.8748490267
2829,199859.644605016
2830,222144.75824336882
2831,176242.74498469764
2832,214546.4270541275
2833,219647.83981682578
2834,215311.82109189738
2835,190925.86352375874
2836,193628.4639897003
2837,167919.55627758394
2838,112335.82041737226
2839,183746.22887756152
2840,171673.88418798457
2841,209180.2499801088
2842,212229.54794077613
2843,141625.93482601075
2844,157106.7769640281
2845,83755.49816561674
2846,210484.88057383435
2847,209768.85889394974
2848,191792.6063472763
2849,198814.42553908238
2850,256468.18378578045
2851,213054.25311566447
2852,228475.3721507666
2853,207551.5939282716
2854,135332.2295863488
2855,168057.13668805733
2856,207904.1065810652
2857,195078.00281400006
2858,162550.813590614
2859,172723.68924962284
2860,102952.52109564342
2861,142066.6555313924
2862,206559.17297678487
2863,115396.79404035628
2864,266593.4286141336
2865,131468.39873936903
2866,200479.99490280158
2867,91002.00063422984
2868,162717.70528149087
2869,143507.77288263827
2870,177364.59444083532
2871,139631.20413413137
2872,99648.3907137336
2873,125274.95552165696
2874,184371.75110328448
2875,132085.90921282576
2876,146227.63530376772
2877,149378.69866012566
2878,140116.5396343948
2879,175601.60752364135
2880,100156.81261554506
2881,157972.70034597028
2882,201582.83398736655
2883,169931.64692458394
2884,163965.86696156394
2885,183501.1590241073
2886,235457.5700191743
2887,121618.31473196262
2888,126441.18161918756
2889,90674.30662192161
2890,87515.91544546282
2891,166544.07758639092
2892,96463.94244613408
2893,141909.52400916666
2894,117522.05153398587
2895,234014.53028510764
2896,220577.83414389897
2897,191818.12045322836
2898,169164.33050399332
2899,178174.22961058808
2900,149574.48951148114
2901,190156.89668671595
2902,195826.85953078239
2903,225887.5445492743
2904,213468.50236497156
2905,162973.0362892895
2906,192250.4150414099
2907,132843.15134477324
2908,84542.32578934531
2909,167902.84274515143
2910,112942.19436297534
2911,111254.23181816586
2912,133985.6524547716
2913,111246.903998065
2914,111243.24008801456
2915,111239.57617796413
2916,111235.91226791369
2917,93508.26261948109
2918,94275.16467513787
2919,234437.5793145137
